npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
40201973,SD NEGERI 3 KARAMAT,Desa Busak II,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2445,121.3452
60723459,MIS BUSAK,JL. TRANS SULAWESI,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,MI,SWASTA,1.2475,121.3608
40202014,SMPN 1 Karamat,DESA BUSAK I,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SMP,NEGERI,1.2479,121.3609
40201956,SD NEGERI 1 KARAMAT ,Desa Busak I,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2485,121.3611
40202031,SD NEGERI 5 KARAMAT,Desa Busak I,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2517,121.3644
40210220,MTSS BUSAK,JL. TRANS SULAWESI NO. 25,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,MTs,SWASTA,1.252,121.3644
69876822,SMA NEGERI 1 KARAMAT,Desa Monano,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SMA,NEGERI,1.2534,121.3774
40202078,SD NEGERI 9 KARAMAT ,DESA MONANO,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2544,121.3761
40202019,SMPN 2 Karamat,JLN. TRANS SULAWESI NO. 25,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SMP,NEGERI,1.2579,121.3972
40202103,SD NEGERI 2 KARAMAT,Jl. Trans Sulawesi,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2532,121.4074
40202099,SD NEGERI 7 KARAMAT,Desa Baruga,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2586,121.3972
40206695,TK NEGERI 1 KARAMAT,DESA MOKUPO,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,TK,NEGERI,1.253972,121.409483
40201984,SD NEGERI 6 KARAMAT,Jl. Trans Sulawesi,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2539,121.4096
40202116,SD NEGERI 21 BIAU,Jl. Trans Sulawesi,Kec. Biau,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2473,121.4169
40205686,SMPN 4 KARAMAT SATAP MENDAAN,jalan tanjung dako,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SMP,NEGERI,1.2659,121.4108
40201990,SD NEGERI 10 KARAMAT,Mendaan,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.266,121.4113
40202293,SD NEGERI PINJAN,Desa Pinjan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.299,121.0611
40204182,SMP NEGERI 4 TOLITOLI UTARA,Jln. Trans Sulawesi no. 139 Desa Pinjan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,1.2993,121.0618
40202434,SD NEGERI 3 BINONTOAN,Desa Binontoan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.2849,121.1309
40202272,SMP NEGERI 2 TOLI TOLI UTARA,Jl. Trans Toli Toli Buol,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,1.2882,121.1293
40202322,SD NEGERI 1 BINONTOAN,Desa Binotoan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.2869,121.1329
40202230,SD NEGERI 5 BINONTOAN,Desa Binontoan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.2884,121.13
69856938,SMK NEGERI 1 TOLITOLI UTARA,JALAN PERIKANAN ,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SMK,NEGERI,1.2906,121.1297
40202485,SD NEGERI 2 BINONTOAN,Desa Binontoan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.2879,121.1465
40206257,SMP NEGERI 3 TOLITOLI UTARA,Jl. Trans Sulawesi  Desa Lakuan,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,1.2787,121.1594
69757937,SMP NEGERI 5 KARAMAT,Tanjung Dako,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SMP,NEGERI,1.2877,121.4609
40201988,SD NEGERI 8 KARAMAT,Tanjung Dako,Kec. Karamat,Kab. Buol,Prov. Sulawesi Tengah,SD,NEGERI,1.2878,121.461
40204877,TK NEGERI FLAMBOYAN MALONAS,Jln. Pendidikan,Kec. Dampelas,Kab. Donggala,Prov. Sulawesi Tengah,TK,NEGERI,1.292401,121.712187
40202170,SD NEGERI DIULE,Desa Diule,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.3228,121.0128
40205709,SMP NEGERI 5 TOLITOLI UTARA,JL.ZAINAL BURHANUDIN NO.149,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,1.323,121.0129
40206489,SMP NEGERI 5 SATAP TOILI,Desa Uemea,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,SMP,NEGERI,1.3205,122.2338
70026115,MI HI.HAYYUN SALUMPAGA,Jln Mahrus lawali,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,MI,SWASTA,1.3342,120.9871
60728260,MAS HI. HAYYUN SALUMPAGA,"JL. KI HAJAR DEWANTORO NO. 4, kode Pos: 94562",Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,MA,SWASTA,1.3368,120.9807
40202417,SD NEGERI 2 SALUMPAGA,Jl. Trans Sulawesi Desa Salumpaga,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.3378,120.9798
40202467,SD NEGERI 1 SALUMPAGA,Desa Salumpaga,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.338,120.9799
60727782,MTSS HI. HAYYUN SALUMPAGA,JL. KI. HAJAR DEWANTORO NO. 4,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,MTs,SWASTA,1.3402,120.9723
40202155,SD NEGERI HARAPAN JAYA,Jln. Kantong Produksi,Kec. Tolitoli Utara,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,1.3185,120.9555
70030065,TK ALKHAIRAAT TANAMBI,DUSUN IV TANAMBI DESA NGGAWIA KECAMATAN TOJO BARAT,Kec. Tojo Barat,Kab. Tojo Una Una,Prov. Sulawesi Tengah,TK,SWASTA,1.4401,121.0118
69768321,TK KATOLIK SANTO PAULUS RUSA KENCANA,DESA RUSAKENCANA,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,TK,SWASTA,1.4517,122.3361
40210129,MTSS DARUL ULUM TOILI,JL.AHMAD YANI NO.52,Kec. Toili,Kab. Banggai,Prov. Sulawesi Tengah,MTs,SWASTA,1.4517,122.3376
